Data download from AQ England website,,,,,,,,,,,,,
Status: P - Provisional data, P* - Ratified by Data Provider, R - Ratified Data,V - Validated,A - As supplied,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Hourly Data,Hourly Data,Hammersmith Town Centre,Hammersmith Town Centre,Hammersmith Town Centre,Hammersmith Town Centre,Hammersmith Town Centre,Hammersmith Town Centre,Hammersmith Town Centre,Hammersmith Town Centre,Hammersmith Town Centre,Hammersmith Town Centre,Hammersmith Town Centre,Hammersmith Town Centre
End Date,End Time,PM10,Status/units,NO,Status/units,NO2,Status/units,NOXasNO2,Status/units,O3,Status/units,PM25,Status/units
16/04/2020,02:00:00,49.2,R ugm-3 (Ref.eq),3.4176,R ugm-3,39.45744,R ugm-3,44.69769,R ugm-3,42.66141,R ugm-3,38,R ugm-3 (BAM)
16/04/2020,03:00:00,47.5,R ugm-3 (Ref.eq),13.75612,R ugm-3,48.33622,R ugm-3,69.42863,R ugm-3,32.49998,R ugm-3,40,R ugm-3 (BAM)
16/04/2020,04:00:00,40,R ugm-3 (Ref.eq),3.2569,R ugm-3,44.42621,R ugm-3,49.42005,R ugm-3,29.81576,R ugm-3,39,R ugm-3 (BAM)
16/04/2020,05:00:00,45.8,R ugm-3 (Ref.eq),49.14276,R ugm-3,62.29805,R ugm-3,137.64922,R ugm-3,18.64982,R ugm-3,40,R ugm-3 (BAM)
16/04/2020,06:00:00,48.3,R ugm-3 (Ref.eq),101.33172,R ugm-3,80.19055,R ugm-3,235.56368,R ugm-3,9.6542,R ugm-3,41,R ugm-3 (BAM)
16/04/2020,07:00:00,59.2,R ugm-3 (Ref.eq),120.73741,R ugm-3,92.4766,R ugm-3,277.60471,R ugm-3,4.69987,R ugm-3,43,R ugm-3 (BAM)
16/04/2020,08:00:00,65.8,R ugm-3 (Ref.eq),123.05866,R ugm-3,110.14448,R ugm-3,298.8318,R ugm-3,7.94289,R ugm-3,51,R ugm-3 (BAM)
16/04/2020,09:00:00,66.7,R ugm-3 (Ref.eq),102.96374,R ugm-3,78.31571,R ugm-3,236.19123,R ugm-3,8.30211,R ugm-3,49,R ugm-3 (BAM)
16/04/2020,10:00:00,66.7,R ugm-3 (Ref.eq),146.78189,R ugm-3,91.44554,R ugm-3,316.50797,R ugm-3,11.88938,R ugm-3,53,R ugm-3 (BAM)
16/04/2020,11:00:00,55.8,R ugm-3 (Ref.eq),79.03338,R ugm-3,77.89892,R ugm-3,199.08174,R ugm-3,12.44818,R ugm-3,44,R ugm-3 (BAM)
16/04/2020,12:00:00,54.2,R ugm-3 (Ref.eq),54.5495,R ugm-3,69.43525,R ugm-3,153.07664,R ugm-3,26.54281,R ugm-3,34,R ugm-3 (BAM)
16/04/2020,13:00:00,50.8,R ugm-3 (Ref.eq),107.61696,R ugm-3,87.35089,R ugm-3,252.36126,R ugm-3,28.10944,R ugm-3,35,R ugm-3 (BAM)
16/04/2020,14:00:00,47.5,R ugm-3 (Ref.eq),58.38135,R ugm-3,66.15895,R ugm-3,155.67577,R ugm-3,48.54041,R ugm-3,31,R ugm-3 (BAM)
16/04/2020,15:00:00,49.2,R ugm-3 (Ref.eq),71.96962,R ugm-3,87.5009,R ugm-3,197.85278,R ugm-3,21.07459,R ugm-3,33,R ugm-3 (BAM)
16/04/2020,16:00:00,54.2,R ugm-3 (Ref.eq),115.59851,R ugm-3,111.45342,R ugm-3,288.702,R ugm-3,5.07906,R ugm-3,37,R ugm-3 (BAM)
16/04/2020,17:00:00,58.3,R ugm-3 (Ref.eq),54.58521,R ugm-3,80.9589,R ugm-3,164.65506,R ugm-3,19.41317,R ugm-3,39,R ugm-3 (BAM)
16/04/2020,18:00:00,52.5,R ugm-3 (Ref.eq),60.22764,R ugm-3,95.35952,R ugm-3,187.70729,R ugm-3,25.78943,R ugm-3,34,R ugm-3 (BAM)
16/04/2020,19:00:00,52.5,R ugm-3 (Ref.eq),38.93638,R ugm-3,89.7875,R ugm-3,149.48912,R ugm-3,15.77601,R ugm-3,40,R ugm-3 (BAM)
16/04/2020,20:00:00,55,R ugm-3 (Ref.eq),55.79226,R ugm-3,86.86889,R ugm-3,172.41583,R ugm-3,21.77309,R ugm-3,44,R ugm-3 (BAM)
16/04/2020,21:00:00,50.8,R ugm-3 (Ref.eq),14.52034,R ugm-3,69.05567,R ugm-3,91.31989,R ugm-3,31.20277,R ugm-3,45,R ugm-3 (BAM)
16/04/2020,22:00:00,53.3,R ugm-3 (Ref.eq),20.57703,R ugm-3,55.94078,R ugm-3,87.49179,R ugm-3,29.50643,R ugm-3,44,R ugm-3 (BAM)
16/04/2020,23:00:00,38.3,R ugm-3 (Ref.eq),15.76311,R ugm-3,55.34161,R ugm-3,79.51137,R ugm-3,41.8648,R ugm-3,29,R ugm-3 (BAM)
16/04/2020,24:00:00,34.2,R ugm-3 (Ref.eq),14.10252,R ugm-3,52.40192,R ugm-3,74.02548,R ugm-3,42.27392,R ugm-3,24,R ugm-3 (BAM)
17/04/2020,01:00:00,30.8,R ugm-3 (Ref.eq),7.90401,R ugm-3,30.75329,R ugm-3,42.87261,R ugm-3,64.1418,R ugm-3,25,R ugm-3 (BAM)
17/04/2020,02:00:00,29.2,R ugm-3 (Ref.eq),2.12277,R ugm-3,18.60093,R ugm-3,21.8558,R ugm-3,62.34567,R ugm-3,19,R ugm-3 (BAM)
17/04/2020,03:00:00,22.5,R ugm-3 (Ref.eq),1.2708,R ugm-3,17.07566,R ugm-3,19.0242,R ugm-3,55.7848,R ugm-3,14,R ugm-3 (BAM)
17/04/2020,04:00:00,53.3,R ugm-3 (Ref.eq),3.9878,R ugm-3,19.16016,R ugm-3,25.27471,R ugm-3,50.8205,R ugm-3,20,R ugm-3 (BAM)
17/04/2020,05:00:00,21.7,R ugm-3 (Ref.eq),17.7196,R ugm-3,37.16547,R ugm-3,64.33513,R ugm-3,43.23185,R ugm-3,13,R ugm-3 (BAM)
17/04/2020,06:00:00,25.8,R ugm-3 (Ref.eq),68.70192,R ugm-3,63.9938,R ugm-3,169.33528,R ugm-3,27.40096,R ugm-3,13,R ugm-3 (BAM)
17/04/2020,07:00:00,33.3,R ugm-3 (Ref.eq),87.42026,R ugm-3,69.60237,R ugm-3,203.6449,R ugm-3,24.74668,R ugm-3,15,R ugm-3 (BAM)
17/04/2020,08:00:00,27.5,R ugm-3 (Ref.eq),55.49635,R ugm-3,52.07188,R ugm-3,137.16509,R ugm-3,31.57696,R ugm-3,7,R ugm-3 (BAM)
17/04/2020,09:00:00,37.5,R ugm-3 (Ref.eq),40.662,R ugm-3,46.93148,R ugm-3,109.27901,R ugm-3,25.55993,R ugm-3,14,R ugm-3 (BAM)
17/04/2020,10:00:00,34.2,R ugm-3 (Ref.eq),51.4799,R ugm-3,57.61682,R ugm-3,136.55157,R ugm-3,37.29963,R ugm-3,14,R ugm-3 (BAM)
17/04/2020,11:00:00,32.5,R ugm-3 (Ref.eq),48.07559,R ugm-3,47.11603,R ugm-3,120.83091,R ugm-3,40.37301,R ugm-3,10,R ugm-3 (BAM)
17/04/2020,12:00:00,34.2,R ugm-3 (Ref.eq),36.96773,R ugm-3,55.95192,R ugm-3,112.63499,R ugm-3,35.50849,R ugm-3,11,R ugm-3 (BAM)
17/04/2020,13:00:00,32.5,R ugm-3 (Ref.eq),88.6302,R ugm-3,68.61761,R ugm-3,204.51535,R ugm-3,32.19563,R ugm-3,13,R ugm-3 (BAM)
17/04/2020,14:00:00,33.3,R ugm-3 (Ref.eq),67.1698,R ugm-3,78.40356,R ugm-3,181.39582,R ugm-3,36.92045,R ugm-3,16,R ugm-3 (BAM)
17/04/2020,15:00:00,32.5,R ugm-3 (Ref.eq),41.11305,R ugm-3,55.83589,R ugm-3,118.87501,R ugm-3,36.92544,R ugm-3,12,R ugm-3 (BAM)
17/04/2020,16:00:00,26.7,R ugm-3 (Ref.eq),73.94978,R ugm-3,75.86806,R ugm-3,189.25615,R ugm-3,31.66677,R ugm-3,13,R ugm-3 (BAM)
17/04/2020,17:00:00,22.5,R ugm-3 (Ref.eq),59.02237,R ugm-3,70.7183,R ugm-3,161.218,R ugm-3,27.36105,R ugm-3,14,R ugm-3 (BAM)
17/04/2020,18:00:00,26.7,R ugm-3 (Ref.eq),47.44198,R ugm-3,65.70119,R ugm-3,138.44455,R ugm-3,32.45008,R ugm-3,12,R ugm-3 (BAM)
17/04/2020,19:00:00,23.3,R ugm-3 (Ref.eq),23.62136,R ugm-3,47.44281,R ugm-3,83.66172,R ugm-3,49.62308,R ugm-3,11,R ugm-3 (BAM)
17/04/2020,20:00:00,18.3,R ugm-3 (Ref.eq),28.44801,R ugm-3,41.02961,R ugm-3,84.64928,R ugm-3,47.49267,R ugm-3,14,R ugm-3 (BAM)
17/04/2020,21:00:00,18.3,R ugm-3 (Ref.eq),29.69017,R ugm-3,47.90822,R ugm-3,93.43251,R ugm-3,44.88828,R ugm-3,11,R ugm-3 (BAM)
17/04/2020,22:00:00,20.8,R ugm-3 (Ref.eq),11.45509,R ugm-3,27.1699,R ugm-3,44.73413,R ugm-3,49.35366,R ugm-3,9,R ugm-3 (BAM)
17/04/2020,23:00:00,18.3,R ugm-3 (Ref.eq),8.65575,R ugm-3,19.69526,R ugm-3,32.96723,R ugm-3,57.49113,R ugm-3,10,R ugm-3 (BAM)
17/04/2020,24:00:00,16.7,R ugm-3 (Ref.eq),12.64714,R ugm-3,22.16443,R ugm-3,41.55644,R ugm-3,50.76063,R ugm-3,11,R ugm-3 (BAM)
18/04/2020,01:00:00,15,R ugm-3 (Ref.eq),2.41491,R ugm-3,14.48916,R ugm-3,18.19197,R ugm-3,58.40749,R ugm-3,11,R ugm-3 (BAM)
18/04/2020,02:00:00,12.5,R ugm-3 (Ref.eq),1.11595,R ugm-3,8.41541,R ugm-3,10.12651,R ugm-3,58.95298,R ugm-3,10,R ugm-3 (BAM)
18/04/2020,03:00:00,15.8,R ugm-3 (Ref.eq),2.48667,R ugm-3,11.60301,R ugm-3,15.41585,R ugm-3,58.10481,R ugm-3,10,R ugm-3 (BAM)
18/04/2020,04:00:00,19.2,R ugm-3 (Ref.eq),2.51897,R ugm-3,9.50821,R ugm-3,13.37057,R ugm-3,53.81405,R ugm-3,9,R ugm-3 (BAM)
18/04/2020,05:00:00,15.8,R ugm-3 (Ref.eq),10.56028,R ugm-3,31.87455,R ugm-3,48.06675,R ugm-3,39.21052,R ugm-3,10,R ugm-3 (BAM)
18/04/2020,06:00:00,15.8,R ugm-3 (Ref.eq),8.98862,R ugm-3,25.56697,R ugm-3,39.34933,R ugm-3,35.9675,R ugm-3,9,R ugm-3 (BAM)
18/04/2020,07:00:00,18.3,R ugm-3 (Ref.eq),19.86108,R ugm-3,38.77614,R ugm-3,69.22938,R ugm-3,29.44156,R ugm-3,10,R ugm-3 (BAM)
18/04/2020,08:00:00,21.7,R ugm-3 (Ref.eq),79.13215,R ugm-3,71.36915,R ugm-3,192.70341,R ugm-3,27.12655,R ugm-3,14,R ugm-3 (BAM)
18/04/2020,09:00:00,23.3,R ugm-3 (Ref.eq),27.2888,R ugm-3,36.86693,R ugm-3,78.70918,R ugm-3,26.83718,R ugm-3,12,R ugm-3 (BAM)
18/04/2020,10:00:00,25.8,R ugm-3 (Ref.eq),39.88722,R ugm-3,39.21173,R ugm-3,100.37129,R ugm-3,25.97404,R ugm-3,15,R ugm-3 (BAM)
18/04/2020,11:00:00,35.8,R ugm-3 (Ref.eq),39.29157,R ugm-3,47.38607,R ugm-3,107.6323,R ugm-3,26.80724,R ugm-3,18,R ugm-3 (BAM)
18/04/2020,12:00:00,38.3,R ugm-3 (Ref.eq),36.07289,R ugm-3,45.01298,R ugm-3,100.32397,R ugm-3,32.13077,R ugm-3,21,R ugm-3 (BAM)
18/04/2020,13:00:00,36.7,R ugm-3 (Ref.eq),43.46832,R ugm-3,36.87022,R ugm-3,103.52071,R ugm-3,38.11288,R ugm-3,25,R ugm-3 (BAM)
18/04/2020,14:00:00,43.3,R ugm-3 (Ref.eq),28.64158,R ugm-3,31.64328,R ugm-3,75.55976,R ugm-3,33.7872,R ugm-3,23,R ugm-3 (BAM)
18/04/2020,15:00:00,43.3,R ugm-3 (Ref.eq),28.70258,R ugm-3,41.86554,R ugm-3,85.87555,R ugm-3,42.17413,R ugm-3,24,R ugm-3 (BAM)
18/04/2020,16:00:00,39.2,R ugm-3 (Ref.eq),62.72298,R ugm-3,55.00346,R ugm-3,151.17736,R ugm-3,41.91968,R ugm-3,30,R ugm-3 (BAM)
18/04/2020,17:00:00,39.2,R ugm-3 (Ref.eq),39.6504,R ugm-3,53.89709,R ugm-3,114.69352,R ugm-3,30.61404,R ugm-3,25,R ugm-3 (BAM)
18/04/2020,18:00:00,35,R ugm-3 (Ref.eq),22.27958,R ugm-3,48.75387,R ugm-3,82.91541,R ugm-3,41.97456,R ugm-3,25,R ugm-3 (BAM)
18/04/2020,19:00:00,40.8,R ugm-3 (Ref.eq),37.3252,R ugm-3,56.23203,R ugm-3,113.4632,R ugm-3,19.03399,R ugm-3,20,R ugm-3 (BAM)
18/04/2020,20:00:00,37.5,R ugm-3 (Ref.eq),52.95212,R ugm-3,70.08514,R ugm-3,151.27725,R ugm-3,11.71476,R ugm-3,22,R ugm-3 (BAM)
18/04/2020,21:00:00,29.2,R ugm-3 (Ref.eq),27.3211,R ugm-3,67.8752,R ugm-3,109.76697,R ugm-3,29.78083,R ugm-3,18,R ugm-3 (BAM)
18/04/2020,22:00:00,32.5,R ugm-3 (Ref.eq),43.80203,R ugm-3,72.51113,R ugm-3,139.6733,R ugm-3,19.17868,R ugm-3,28,R ugm-3 (BAM)
18/04/2020,23:00:00,43.3,R ugm-3 (Ref.eq),37.37543,R ugm-3,64.6884,R ugm-3,121.9966,R ugm-3,19.82229,R ugm-3,26,R ugm-3 (BAM)
18/04/2020,24:00:00,29.2,R ugm-3 (Ref.eq),36.26307,R ugm-3,60.54208,R ugm-3,116.14467,R ugm-3,16.54934,R ugm-3,21,R ugm-3 (BAM)
19/04/2020,01:00:00,31.7,R ugm-3 (Ref.eq),8.13962,R ugm-3,45.24117,R ugm-3,57.72175,R ugm-3,19.83726,R ugm-3,24,R ugm-3 (BAM)
19/04/2020,02:00:00,30.8,R ugm-3 (Ref.eq),2.2696,R ugm-3,36.21721,R ugm-3,39.69721,R ugm-3,29.25031,R ugm-3,22,R ugm-3 (BAM)
19/04/2020,03:00:00,24.2,R ugm-3 (Ref.eq),1.52146,R ugm-3,23.86834,R ugm-3,26.20121,R ugm-3,34.77008,R ugm-3,22,R ugm-3 (BAM)
19/04/2020,04:00:00,25.8,R ugm-3 (Ref.eq),1.56822,R ugm-3,14.37054,R ugm-3,16.7751,R ugm-3,42.81774,R ugm-3,17,R ugm-3 (BAM)
19/04/2020,05:00:00,26.7,R ugm-3 (Ref.eq),20.72132,R ugm-3,29.45003,R ugm-3,61.22227,R ugm-3,41.04157,R ugm-3,18,R ugm-3 (BAM)
19/04/2020,06:00:00,22.5,R ugm-3 (Ref.eq),21.94424,R ugm-3,27.27442,R ugm-3,60.92177,R ugm-3,41.94961,R ugm-3,16,R ugm-3 (BAM)
19/04/2020,07:00:00,22.5,R ugm-3 (Ref.eq),14.46284,R ugm-3,26.63624,R ugm-3,48.81228,R ugm-3,42.06437,R ugm-3,16,R ugm-3 (BAM)
19/04/2020,08:00:00,21.7,R ugm-3 (Ref.eq),33.94325,R ugm-3,54.30392,R ugm-3,106.34951,R ugm-3,38.77645,R ugm-3,16,R ugm-3 (BAM)
19/04/2020,09:00:00,20.8,R ugm-3 (Ref.eq),12.20403,R ugm-3,24.69075,R ugm-3,43.40334,R ugm-3,45.92605,R ugm-3,11,R ugm-3 (BAM)
19/04/2020,10:00:00,16.7,R ugm-3 (Ref.eq),19.91922,R ugm-3,33.70594,R ugm-3,64.24833,R ugm-3,57.52106,R ugm-3,14,R ugm-3 (BAM)
19/04/2020,11:00:00,24.2,R ugm-3 (Ref.eq),11.3372,R ugm-3,25.28709,R ugm-3,42.67055,R ugm-3,57.99005,R ugm-3,14,R ugm-3 (BAM)
19/04/2020,12:00:00,20.8,R ugm-3 (Ref.eq),27.62362,R ugm-3,35.55739,R ugm-3,77.91302,R ugm-3,65.51883,R ugm-3,11,R ugm-3 (BAM)
19/04/2020,13:00:00,20,R ugm-3 (Ref.eq),20.86159,R ugm-3,37.80701,R ugm-3,69.79434,R ugm-3,67.33991,R ugm-3,8,R ugm-3 (BAM)
19/04/2020,14:00:00,25,R ugm-3 (Ref.eq),25.3864,R ugm-3,43.04183,R ugm-3,81.96709,R ugm-3,67.66421,R ugm-3,6,R ugm-3 (BAM)
19/04/2020,15:00:00,20.8,R ugm-3 (Ref.eq),17.75034,R ugm-3,32.92473,R ugm-3,60.14154,R ugm-3,77.11884,R ugm-3,8,R ugm-3 (BAM)
19/04/2020,16:00:00,18.3,R ugm-3 (Ref.eq),15.44117,R ugm-3,29.21657,R ugm-3,52.89271,R ugm-3,67.15531,R ugm-3,7,R ugm-3 (BAM)
19/04/2020,17:00:00,25.8,R ugm-3 (Ref.eq),25.41158,R ugm-3,39.5396,R ugm-3,78.50347,R ugm-3,81.89854,R ugm-3,12,R ugm-3 (BAM)
19/04/2020,18:00:00,23.3,R ugm-3 (Ref.eq),28.73145,R ugm-3,59.83855,R ugm-3,103.89282,R ugm-3,64.0969,R ugm-3,11,R ugm-3 (BAM)
19/04/2020,19:00:00,30,R ugm-3 (Ref.eq),14.41968,R ugm-3,42.5075,R ugm-3,64.61736,R ugm-3,63.10403,R ugm-3,12,R ugm-3 (BAM)
19/04/2020,20:00:00,26.7,R ugm-3 (Ref.eq),53.72939,R ugm-3,29.68558,R ugm-3,112.06949,R ugm-3,59.20743,R ugm-3,12,R ugm-3 (BAM)
19/04/2020,21:00:00,22.5,R ugm-3 (Ref.eq),17.87623,R ugm-3,42.37396,R ugm-3,69.78379,R ugm-3,61.43763,R ugm-3,11,R ugm-3 (BAM)
19/04/2020,22:00:00,18.3,R ugm-3 (Ref.eq),7.15768,R ugm-3,23.05498,R ugm-3,34.02994,R ugm-3,58.34429,R ugm-3,11,R ugm-3 (BAM)
19/04/2020,23:00:00,31.7,R ugm-3 (Ref.eq),6.40595,R ugm-3,25.68903,R ugm-3,35.51134,R ugm-3,58.5239,R ugm-3,9,R ugm-3 (BAM)
19/04/2020,24:00:00,20.8,R ugm-3 (Ref.eq),5.42761,R ugm-3,19.05989,R ugm-3,27.38211,R ugm-3,58.76339,R ugm-3,11,R ugm-3 (BAM)
20/04/2020,01:00:00,18.3,R ugm-3 (Ref.eq),1.95051,R ugm-3,12.16937,R ugm-3,15.16011,R ugm-3,63.54309,R ugm-3,11,R ugm-3 (BAM)
20/04/2020,02:00:00,20,R ugm-3 (Ref.eq),1.2727,R ugm-3,10.80356,R ugm-3,12.75501,R ugm-3,64.65403,R ugm-3,9,R ugm-3 (BAM)
20/04/2020,03:00:00,25.8,R ugm-3 (Ref.eq),1.20059,R ugm-3,11.13613,R ugm-3,12.97702,R ugm-3,59.51177,R ugm-3,8,R ugm-3 (BAM)
20/04/2020,04:00:00,20,R ugm-3 (Ref.eq),2.15602,R ugm-3,13.99508,R ugm-3,17.30093,R ugm-3,52.93095,R ugm-3,8,R ugm-3 (BAM)
20/04/2020,05:00:00,20,R ugm-3 (Ref.eq),15.38416,R ugm-3,36.94074,R ugm-3,60.52945,R ugm-3,38.09791,R ugm-3,11,R ugm-3 (BAM)
20/04/2020,06:00:00,28.3,R ugm-3 (Ref.eq),56.2836,R ugm-3,53.12199,R ugm-3,139.42231,R ugm-3,17.75674,R ugm-3,13,R ugm-3 (BAM)
20/04/2020,07:00:00,31.7,R ugm-3 (Ref.eq),132.03625,R ugm-3,69.82669,R ugm-3,272.27946,R ugm-3,12.42323,R ugm-3,13,R ugm-3 (BAM)
20/04/2020,08:00:00,29.2,R ugm-3 (Ref.eq),39.77096,R ugm-3,45.35624,R ugm-3,106.33753,R ugm-3,24.80156,R ugm-3,9,R ugm-3 (BAM)
20/04/2020,09:00:00,73.3,R ugm-3 (Ref.eq),58.41438,R ugm-3,56.17156,R ugm-3,145.73902,R ugm-3,28.6832,R ugm-3,13,R ugm-3 (BAM)
20/04/2020,10:00:00,44.2,R ugm-3 (Ref.eq),112.41577,R ugm-3,50.87498,R ugm-3,223.24343,R ugm-3,50.90532,R ugm-3,11,R ugm-3 (BAM)
20/04/2020,11:00:00,30,R ugm-3 (Ref.eq),32.78733,R ugm-3,48.67455,R ugm-3,98.94776,R ugm-3,47.65732,R ugm-3,10,R ugm-3 (BAM)
20/04/2020,12:00:00,26.7,R ugm-3 (Ref.eq),25.31338,R ugm-3,39.28137,R ugm-3,78.09468,R ugm-3,51.34437,R ugm-3,14,R ugm-3 (BAM)
20/04/2020,13:00:00,30.8,R ugm-3 (Ref.eq),38.76145,R ugm-3,53.73358,R ugm-3,113.16698,R ugm-3,50.07211,R ugm-3,11,R ugm-3 (BAM)
20/04/2020,14:00:00,39.2,R ugm-3 (Ref.eq),68.79788,R ugm-3,65.16311,R ugm-3,170.65172,R ugm-3,55.46549,R ugm-3,15,R ugm-3 (BAM)
20/04/2020,15:00:00,30.8,R ugm-3 (Ref.eq),24.5923,R ugm-3,51.77295,R ugm-3,89.48062,R ugm-3,,,16,R ugm-3 (BAM)
20/04/2020,16:00:00,37.5,R ugm-3 (Ref.eq),34.55397,R ugm-3,57.04511,R ugm-3,110.02712,R ugm-3,,,14,R ugm-3 (BAM)
20/04/2020,17:00:00,31.7,R ugm-3 (Ref.eq),26.17867,R ugm-3,45.40252,R ugm-3,85.54258,R ugm-3,,,12,R ugm-3 (BAM)
20/04/2020,18:00:00,32.5,R ugm-3 (Ref.eq),18.60737,R ugm-3,41.39698,R ugm-3,69.92788,R ugm-3,,,12,R ugm-3 (BAM)
20/04/2020,19:00:00,30.8,R ugm-3 (Ref.eq),10.15996,R ugm-3,32.32292,R ugm-3,47.90131,R ugm-3,,,13,R ugm-3 (BAM)
20/04/2020,20:00:00,34.2,R ugm-3 (Ref.eq),21.12032,R ugm-3,47.70873,R ugm-3,80.09277,R ugm-3,,,12,R ugm-3 (BAM)
20/04/2020,21:00:00,40,R ugm-3 (Ref.eq),16.78305,R ugm-3,44.14137,R ugm-3,69.87502,R ugm-3,,,16,R ugm-3 (BAM)
20/04/2020,22:00:00,34.2,R ugm-3 (Ref.eq),21.26454,R ugm-3,24.96415,R ugm-3,57.56932,R ugm-3,,,14,R ugm-3 (BAM)
20/04/2020,23:00:00,35,R ugm-3 (Ref.eq),5.91282,R ugm-3,23.68556,R ugm-3,32.75177,R ugm-3,,,12,R ugm-3 (BAM)
20/04/2020,24:00:00,30.8,R ugm-3 (Ref.eq),9.34875,R ugm-3,29.34328,R ugm-3,43.67783,R ugm-3,,,13,R ugm-3 (BAM)
21/04/2020,01:00:00,27.5,R ugm-3 (Ref.eq),4.13796,R ugm-3,19.58828,R ugm-3,25.93306,R ugm-3,,,16,R ugm-3 (BAM)
21/04/2020,02:00:00,29.2,R ugm-3 (Ref.eq),1.68409,R ugm-3,19.9747,R ugm-3,22.55694,R ugm-3,,,11,R ugm-3 (BAM)
21/04/2020,03:00:00,20.8,R ugm-3 (Ref.eq),1.75637,R ugm-3,17.96116,R ugm-3,20.65423,R ugm-3,,,12,R ugm-3 (BAM)
21/04/2020,04:00:00,29.2,R ugm-3 (Ref.eq),2.91645,R ugm-3,21.90644,R ugm-3,26.37826,R ugm-3,,,10,R ugm-3 (BAM)
21/04/2020,05:00:00,27.5,R ugm-3 (Ref.eq),32.92657,R ugm-3,66.22533,R ugm-3,116.71203,R ugm-3,,,9,R ugm-3 (BAM)
21/04/2020,06:00:00,31.7,R ugm-3 (Ref.eq),80.41007,R ugm-3,65.53586,R ugm-3,188.82957,R ugm-3,,,13,R ugm-3 (BAM)
21/04/2020,07:00:00,32.5,R ugm-3 (Ref.eq),60.56956,R ugm-3,65.09015,R ugm-3,157.96218,R ugm-3,,,14,R ugm-3 (BAM)
21/04/2020,08:00:00,30,R ugm-3 (Ref.eq),69.1888,R ugm-3,58.15472,R ugm-3,164.24272,R ugm-3,,,13,R ugm-3 (BAM)
21/04/2020,09:00:00,30.8,R ugm-3 (Ref.eq),81.00998,R ugm-3,69.59274,R ugm-3,193.80631,R ugm-3,,,11,R ugm-3 (BAM)
21/04/2020,10:00:00,29.2,R ugm-3 (Ref.eq),26.88045,R ugm-3,42.4449,R ugm-3,83.66102,R ugm-3,,,11,R ugm-3 (BAM)
21/04/2020,11:00:00,26.7,R ugm-3 (Ref.eq),33.46866,R ugm-3,50.27844,R ugm-3,101.59633,R ugm-3,,,10,R ugm-3 (BAM)
21/04/2020,12:00:00,22.5,R ugm-3 (Ref.eq),28.11281,R ugm-3,35.30299,R ugm-3,78.40869,R ugm-3,,,10,R ugm-3 (BAM)
21/04/2020,13:00:00,25.8,R ugm-3 (Ref.eq),35.61172,R ugm-3,47.39526,R ugm-3,101.99914,R ugm-3,,,13,R ugm-3 (BAM)
21/04/2020,14:00:00,30.8,R ugm-3 (Ref.eq),20.12962,R ugm-3,39.47705,R ugm-3,70.34204,R ugm-3,,,13,R ugm-3 (BAM)
21/04/2020,15:00:00,30.8,R ugm-3 (Ref.eq),28.26459,R ugm-3,50.49335,R ugm-3,93.83179,R ugm-3,75.00876,R ugm-3,17,R ugm-3 (BAM)
21/04/2020,16:00:00,34.2,R ugm-3 (Ref.eq),67.97813,R ugm-3,83.9937,R ugm-3,188.22537,R ugm-3,82.20431,R ugm-3,22,R ugm-3 (BAM)
21/04/2020,17:00:00,33.3,R ugm-3 (Ref.eq),46.421,R ugm-3,62.12855,R ugm-3,133.30643,R ugm-3,73.62577,R ugm-3,20,R ugm-3 (BAM)
21/04/2020,18:00:00,40.8,R ugm-3 (Ref.eq),31.43401,R ugm-3,47.19185,R ugm-3,95.38999,R ugm-3,91.10354,R ugm-3,13,R ugm-3 (BAM)
21/04/2020,19:00:00,44.2,R ugm-3 (Ref.eq),10.91047,R ugm-3,37.29408,R ugm-3,54.02324,R ugm-3,82.65863,R ugm-3,15,R ugm-3 (BAM)
21/04/2020,20:00:00,47.5,R ugm-3 (Ref.eq),16.56989,R ugm-3,43.52011,R ugm-3,68.92693,R ugm-3,75.21588,R ugm-3,17,R ugm-3 (BAM)
21/04/2020,21:00:00,51.7,R ugm-3 (Ref.eq),14.37262,R ugm-3,41.59978,R ugm-3,63.6375,R ugm-3,53.18828,R ugm-3,17,R ugm-3 (BAM)
21/04/2020,22:00:00,48.3,R ugm-3 (Ref.eq),9.99976,R ugm-3,28.29712,R ugm-3,43.62987,R ugm-3,61.33922,R ugm-3,12,R ugm-3 (BAM)
21/04/2020,23:00:00,40.8,R ugm-3 (Ref.eq),5.38476,R ugm-3,19.13935,R ugm-3,27.39587,R ugm-3,61.61315,R ugm-3,14,R ugm-3 (BAM)
21/04/2020,24:00:00,40.8,R ugm-3 (Ref.eq),11.19597,R ugm-3,17.8239,R ugm-3,34.99082,R ugm-3,64.07847,R ugm-3,13,R ugm-3 (BAM)
22/04/2020,01:00:00,37.5,R ugm-3 (Ref.eq),10.15384,R ugm-3,13.24411,R ugm-3,28.81312,R ugm-3,77.12667,R ugm-3,15,R ugm-3 (BAM)
22/04/2020,02:00:00,31.7,R ugm-3 (Ref.eq),0.67016,R ugm-3,11.4234,R ugm-3,12.45097,R ugm-3,64.23659,R ugm-3,13,R ugm-3 (BAM)
22/04/2020,03:00:00,30,R ugm-3 (Ref.eq),1.6917,R ugm-3,11.47786,R ugm-3,14.07177,R ugm-3,57.93854,R ugm-3,12,R ugm-3 (BAM)
