Data download from AQ England website,,,,,,,,,,,,,
Status: P - Provisional data, P* - Ratified by Data Provider, R - Ratified Data,V - Validated,A - As supplied,,,,,,,,,
11/03/2019,10:00:00,12.5,R ugm-3 (Ref.eq),10.83806,R ugm-3,23.97297,R ugm-3,40.5911,R ugm-3,58.66859,R ugm-3,9,R ugm-3 (BAM)
11/03/2019,11:00:00,14.2,R ugm-3 (Ref.eq),9.27457,R ugm-3,18.6382,R ugm-3,32.859,R ugm-3,68.15814,R ugm-3,7,R ugm-3 (BAM)
11/03/2019,12:00:00,12.5,R ugm-3 (Ref.eq),7.50476,R ugm-3,14.0627,R ugm-3,25.56984,R ugm-3,73.42679,R ugm-3,9,R ugm-3 (BAM)
11/03/2019,13:00:00,10.8,R ugm-3 (Ref.eq),9.41641,R ugm-3,18.90216,R ugm-3,33.34045,R ugm-3,71.82025,R ugm-3,9,R ugm-3 (BAM)
11/03/2019,14:00:00,17.5,R ugm-3 (Ref.eq),8.60404,R ugm-3,12.95009,R ugm-3,26.14276,R ugm-3,70.32847,R ugm-3,9,R ugm-3 (BAM)
11/03/2019,15:00:00,9.2,R ugm-3 (Ref.eq),9.27457,R ugm-3,23.19272,R ugm-3,37.41352,R ugm-3,73.58146,R ugm-3,7,R ugm-3 (BAM)
11/03/2019,16:00:00,12.5,R ugm-3 (Ref.eq),7.5241,R ugm-3,16.56547,R ugm-3,28.10227,R ugm-3,68.13819,R ugm-3,8,R ugm-3 (BAM)
11/03/2019,17:00:00,14.2,R ugm-3 (Ref.eq),40.30907,R ugm-3,70.33254,R ugm-3,132.13892,R ugm-3,34.23623,R ugm-3,9,R ugm-3 (BAM)
11/03/2019,18:00:00,17.5,R ugm-3 (Ref.eq),99.12858,R ugm-3,120.94409,R ugm-3,272.93913,R ugm-3,20.4659,R ugm-3,11,R ugm-3 (BAM)
11/03/2019,19:00:00,30,R ugm-3 (Ref.eq),126.42037,R ugm-3,126.48162,R ugm-3,320.32349,R ugm-3,11.80956,R ugm-3,16,R ugm-3 (BAM)
11/03/2019,20:00:00,25,R ugm-3 (Ref.eq),72.03021,R ugm-3,73.37303,R ugm-3,183.81782,R ugm-3,16.63915,R ugm-3,15,R ugm-3 (BAM)
11/03/2019,21:00:00,25.8,R ugm-3 (Ref.eq),60.97294,R ugm-3,56.32243,R ugm-3,149.81297,R ugm-3,29.3767,R ugm-3,15,R ugm-3 (BAM)
11/03/2019,22:00:00,18.3,R ugm-3 (Ref.eq),87.58453,R ugm-3,20.80007,R ugm-3,155.09448,R ugm-3,40.71727,R ugm-3,15,R ugm-3 (BAM)
11/03/2019,23:00:00,20,R ugm-3 (Ref.eq),29.39686,R ugm-3,36.81536,R ugm-3,81.88992,R ugm-3,38.12785,R ugm-3,11,R ugm-3 (BAM)
11/03/2019,24:00:00,17.5,R ugm-3 (Ref.eq),15.20294,R ugm-3,21.9118,R ugm-3,45.22265,R ugm-3,52.47194,R ugm-3,11,R ugm-3 (BAM)
12/03/2019,01:00:00,17.5,R ugm-3 (Ref.eq),32.27508,R ugm-3,41.77187,R ugm-3,91.25964,R ugm-3,53.7442,R ugm-3,13,R ugm-3 (BAM)
12/03/2019,02:00:00,16.7,R ugm-3 (Ref.eq),3.36315,R ugm-3,3.71294,R ugm-3,8.8697,R ugm-3,72.15121,R ugm-3,12,R ugm-3 (BAM)
12/03/2019,03:00:00,13.3,R ugm-3 (Ref.eq),2.10251,R ugm-3,4.44004,R ugm-3,7.66385,R ugm-3,73.45673,R ugm-3,9,R ugm-3 (BAM)
12/03/2019,04:00:00,15,R ugm-3 (Ref.eq),1.81507,R ugm-3,4.59176,R ugm-3,7.37482,R ugm-3,74.15522,R ugm-3,9,R ugm-3 (BAM)
12/03/2019,05:00:00,10,R ugm-3 (Ref.eq),2.46746,R ugm-3,6.36603,R ugm-3,10.14942,R ugm-3,74.13527,R ugm-3,7,R ugm-3 (BAM)
12/03/2019,06:00:00,6.7,R ugm-3 (Ref.eq),9.92798,R ugm-3,12.29682,R ugm-3,27.51951,R ugm-3,63.64287,R ugm-3,6,R ugm-3 (BAM)
12/03/2019,07:00:00,4.2,R ugm-3 (Ref.eq),18.97318,R ugm-3,27.22853,R ugm-3,56.32034,R ugm-3,50.18188,R ugm-3,6,R ugm-3 (BAM)
12/03/2019,08:00:00,7.5,R ugm-3 (Ref.eq),27.65882,R ugm-3,37.48513,R ugm-3,79.89473,R ugm-3,47.41284,R ugm-3,7,R ugm-3 (BAM)
12/03/2019,09:00:00,8.3,R ugm-3 (Ref.eq),42.78655,R ugm-3,48.7504,R ugm-3,114.35553,R ugm-3,43.51125,R ugm-3,9,R ugm-3 (BAM)
12/03/2019,10:00:00,5.8,R ugm-3 (Ref.eq),30.41372,R ugm-3,23.05861,R ugm-3,69.69233,R ugm-3,48.14626,R ugm-3,7,R ugm-3 (BAM)
12/03/2019,11:00:00,5.8,R ugm-3 (Ref.eq),109.04951,R ugm-3,68.59958,R ugm-3,235.80651,R ugm-3,44.37439,R ugm-3,8,R ugm-3 (BAM)
12/03/2019,12:00:00,9.2,R ugm-3 (Ref.eq),44.07842,R ugm-3,49.56985,R ugm-3,117.15582,R ugm-3,38.65671,R ugm-3,13,R ugm-3 (BAM)
12/03/2019,13:00:00,5.8,R ugm-3 (Ref.eq),32.8069,R ugm-3,29.77457,R ugm-3,80.07778,R ugm-3,36.64105,R ugm-3,10,R ugm-3 (BAM)
12/03/2019,14:00:00,3.3,R ugm-3 (Ref.eq),10.26709,R ugm-3,23.90606,R ugm-3,39.64871,R ugm-3,65.66352,R ugm-3,9,R ugm-3 (BAM)
12/03/2019,15:00:00,5,R ugm-3 (Ref.eq),9.72451,R ugm-3,31.19278,R ugm-3,46.10349,R ugm-3,62.36563,R ugm-3,7,R ugm-3 (BAM)
12/03/2019,16:00:00,6.7,R ugm-3 (Ref.eq),26.19578,R ugm-3,48.29305,R ugm-3,88.45935,R ugm-3,47.82196,R ugm-3,14,R ugm-3 (BAM)
12/03/2019,17:00:00,7.5,R ugm-3 (Ref.eq),32.06085,R ugm-3,64.15578,R ugm-3,113.31506,R ugm-3,35.11933,R ugm-3,8,R ugm-3 (BAM)
12/03/2019,18:00:00,5.8,R ugm-3 (Ref.eq),32.9813,R ugm-3,61.81476,R ugm-3,112.38538,R ugm-3,33.92191,R ugm-3,9,R ugm-3 (BAM)
12/03/2019,19:00:00,6.7,R ugm-3 (Ref.eq),31.79279,R ugm-3,63.08799,R ugm-3,111.83624,R ugm-3,23.87356,R ugm-3,10,R ugm-3 (BAM)
12/03/2019,20:00:00,14.2,R ugm-3 (Ref.eq),18.46074,R ugm-3,44.3198,R ugm-3,72.62588,R ugm-3,30.4943,R ugm-3,14,R ugm-3 (BAM)
12/03/2019,21:00:00,9.2,R ugm-3 (Ref.eq),16.32917,R ugm-3,40.59389,R ugm-3,65.6316,R ugm-3,40.53267,R ugm-3,13,R ugm-3 (BAM)
12/03/2019,22:00:00,10,R ugm-3 (Ref.eq),11.79795,R ugm-3,25.58096,R ugm-3,43.67091,R ugm-3,49.17904,R ugm-3,11,R ugm-3 (BAM)
12/03/2019,23:00:00,15.8,R ugm-3 (Ref.eq),6.07822,R ugm-3,15.65632,R ugm-3,24.97614,R ugm-3,59.39702,R ugm-3,13,R ugm-3 (BAM)
12/03/2019,24:00:00,21.7,R ugm-3 (Ref.eq),5.50011,R ugm-3,13.1564,R ugm-3,21.58979,R ugm-3,65.1147,R ugm-3,13,R ugm-3 (BAM)
13/03/2019,01:00:00,17.5,R ugm-3 (Ref.eq),2.94227,R ugm-3,5.50028,R ugm-3,10.01169,R ugm-3,73.00936,R ugm-3,12,R ugm-3 (BAM)
13/03/2019,02:00:00,15,R ugm-3 (Ref.eq),1.44956,R ugm-3,3.38726,R ugm-3,5.60989,R ugm-3,72.86966,R ugm-3,14,R ugm-3 (BAM)
13/03/2019,03:00:00,15,R ugm-3 (Ref.eq),1.02893,R ugm-3,3.65148,R ugm-3,5.22915,R ugm-3,74.80882,R ugm-3,13,R ugm-3 (BAM)
13/03/2019,04:00:00,17.5,R ugm-3 (Ref.eq),1.00305,R ugm-3,2.84776,R ugm-3,4.38574,R ugm-3,77.31841,R ugm-3,12,R ugm-3 (BAM)
13/03/2019,05:00:00,20,R ugm-3 (Ref.eq),1.25866,R ugm-3,4.86075,R ugm-3,6.79066,R ugm-3,75.84159,R ugm-3,12,R ugm-3 (BAM)
13/03/2019,06:00:00,18.3,R ugm-3 (Ref.eq),2.70822,R ugm-3,10.9421,R ugm-3,15.09465,R ugm-3,70.29853,R ugm-3,12,R ugm-3 (BAM)
13/03/2019,07:00:00,14.2,R ugm-3 (Ref.eq),11.31176,R ugm-3,36.96639,R ugm-3,54.31084,R ugm-3,55.85964,R ugm-3,13,R ugm-3 (BAM)
13/03/2019,08:00:00,17.5,R ugm-3 (Ref.eq),15.68957,R ugm-3,40.81335,R ugm-3,64.87034,R ugm-3,43.92037,R ugm-3,17,R ugm-3 (BAM)
13/03/2019,09:00:00,16.7,R ugm-3 (Ref.eq),12.48953,R ugm-3,32.54352,R ugm-3,51.69386,R ugm-3,50.40639,R ugm-3,14,R ugm-3 (BAM)
13/03/2019,10:00:00,15,R ugm-3 (Ref.eq),16.55348,R ugm-3,28.71714,R ugm-3,54.09878,R ugm-3,49.54824,R ugm-3,9,R ugm-3 (BAM)
13/03/2019,11:00:00,15,R ugm-3 (Ref.eq),12.6416,R ugm-3,22.02072,R ugm-3,41.40424,R ugm-3,57.46618,R ugm-3,10,R ugm-3 (BAM)
13/03/2019,12:00:00,15.8,R ugm-3 (Ref.eq),8.04054,R ugm-3,15.49909,R ugm-3,27.82774,R ugm-3,67.81888,R ugm-3,10,R ugm-3 (BAM)
13/03/2019,13:00:00,13.3,R ugm-3 (Ref.eq),5.59764,R ugm-3,11.98666,R ugm-3,20.56959,R ugm-3,73.18731,R ugm-3,7,R ugm-3 (BAM)
13/03/2019,14:00:00,16.7,R ugm-3 (Ref.eq),6.6654,R ugm-3,16.72564,R ugm-3,26.94577,R ugm-3,72.23935,R ugm-3,10,R ugm-3 (BAM)
13/03/2019,15:00:00,12.5,R ugm-3 (Ref.eq),3.65303,R ugm-3,11.05493,R ugm-3,16.65616,R ugm-3,74.84873,R ugm-3,10,R ugm-3 (BAM)
13/03/2019,16:00:00,15.8,R ugm-3 (Ref.eq),4.68196,R ugm-3,11.5641,R ugm-3,18.743,R ugm-3,70.54301,R ugm-3,10,R ugm-3 (BAM)
13/03/2019,17:00:00,15,R ugm-3 (Ref.eq),5.3582,R ugm-3,17.55884,R ugm-3,25.77464,R ugm-3,64.18171,R ugm-3,11,R ugm-3 (BAM)
13/03/2019,18:00:00,14.2,R ugm-3 (Ref.eq),6.16711,R ugm-3,22.70918,R ugm-3,32.16528,R ugm-3,62.71986,R ugm-3,17,R ugm-3 (BAM)
13/03/2019,19:00:00,18.3,R ugm-3 (Ref.eq),15.14921,R ugm-3,49.09762,R ugm-3,72.3261,R ugm-3,49.28381,R ugm-3,14,R ugm-3 (BAM)
13/03/2019,20:00:00,17.5,R ugm-3 (Ref.eq),13.70612,R ugm-3,46.15348,R ugm-3,67.16924,R ugm-3,42.43856,R ugm-3,12,R ugm-3 (BAM)
13/03/2019,21:00:00,16.7,R ugm-3 (Ref.eq),10.96231,R ugm-3,46.30741,R ugm-3,63.11605,R ugm-3,36.56621,R ugm-3,11,R ugm-3 (BAM)
13/03/2019,22:00:00,14.2,R ugm-3 (Ref.eq),22.80795,R ugm-3,31.46016,R ugm-3,66.43186,R ugm-3,46.30024,R ugm-3,12,R ugm-3 (BAM)
13/03/2019,23:00:00,13.3,R ugm-3 (Ref.eq),13.14636,R ugm-3,27.0398,R ugm-3,47.19727,R ugm-3,46.91392,R ugm-3,13,R ugm-3 (BAM)
13/03/2019,24:00:00,12.5,R ugm-3 (Ref.eq),5.03788,R ugm-3,22.54659,R ugm-3,30.27122,R ugm-3,52.37216,R ugm-3,9,R ugm-3 (BAM)
14/03/2019,01:00:00,12.5,R ugm-3 (Ref.eq),8.48434,R ugm-3,13.89753,R ugm-3,26.90667,R ugm-3,63.07077,R ugm-3,6,R ugm-3 (BAM)
14/03/2019,02:00:00,14.2,R ugm-3 (Ref.eq),0.98545,R ugm-3,5.01476,R ugm-3,6.52575,R ugm-3,69.22418,R ugm-3,9,R ugm-3 (BAM)
14/03/2019,03:00:00,10.8,R ugm-3 (Ref.eq),0.71315,R ugm-3,3.83941,R ugm-3,4.93289,R ugm-3,71.38619,R ugm-3,10,R ugm-3 (BAM)
14/03/2019,04:00:00,10.8,R ugm-3 (Ref.eq),1.90606,R ugm-3,7.01552,R ugm-3,9.93811,R ugm-3,70.92718,R ugm-3,8,R ugm-3 (BAM)
14/03/2019,05:00:00,6.7,R ugm-3 (Ref.eq),4.53175,R ugm-3,11.37012,R ugm-3,18.31872,R ugm-3,68.63711,R ugm-3,9,R ugm-3 (BAM)
14/03/2019,06:00:00,6.7,R ugm-3 (Ref.eq),4.61603,R ugm-3,12.05581,R ugm-3,19.13363,R ugm-3,66.48176,R ugm-3,8,R ugm-3 (BAM)
14/03/2019,07:00:00,6.7,R ugm-3 (Ref.eq),9.81555,R ugm-3,33.79156,R ugm-3,48.84187,R ugm-3,56.55814,R ugm-3,5,R ugm-3 (BAM)
14/03/2019,08:00:00,8.3,R ugm-3 (Ref.eq),14.53208,R ugm-3,34.13018,R ugm-3,56.41238,R ugm-3,48.85973,R ugm-3,6,R ugm-3 (BAM)
14/03/2019,09:00:00,5.8,R ugm-3 (Ref.eq),12.80431,R ugm-3,32.42996,R ugm-3,52.06295,R ugm-3,51.86325,R ugm-3,5,R ugm-3 (BAM)
14/03/2019,10:00:00,6.7,R ugm-3 (Ref.eq),9.32607,R ugm-3,23.70227,R ugm-3,38.00205,R ugm-3,56.40347,R ugm-3,8,R ugm-3 (BAM)
14/03/2019,11:00:00,8.3,R ugm-3 (Ref.eq),10.45739,R ugm-3,20.60299,R ugm-3,36.63743,R ugm-3,64.01707,R ugm-3,8,R ugm-3 (BAM)
14/03/2019,12:00:00,7.5,R ugm-3 (Ref.eq),7.38436,R ugm-3,19.25367,R ugm-3,30.5762,R ugm-3,72.52374,R ugm-3,6,R ugm-3 (BAM)
14/03/2019,13:00:00,8.3,R ugm-3 (Ref.eq),8.83011,R ugm-3,18.84513,R ugm-3,32.38444,R ugm-3,82.49226,R ugm-3,7,R ugm-3 (BAM)
14/03/2019,14:00:00,8.3,R ugm-3 (Ref.eq),5.70845,R ugm-3,12.89305,R ugm-3,21.64588,R ugm-3,87.42164,R ugm-3,7,R ugm-3 (BAM)
14/03/2019,15:00:00,10.8,R ugm-3 (Ref.eq),6.63879,R ugm-3,16.60678,R ugm-3,26.78612,R ugm-3,82.1031,R ugm-3,9,R ugm-3 (BAM)
14/03/2019,16:00:00,7.5,R ugm-3 (Ref.eq),7.47188,R ugm-3,21.47742,R ugm-3,32.93415,R ugm-3,76.86439,R ugm-3,8,R ugm-3 (BAM)
14/03/2019,17:00:00,18.3,R ugm-3 (Ref.eq),11.4558,R ugm-3,27.13929,R ugm-3,44.70461,R ugm-3,62.31573,R ugm-3,9,R ugm-3 (BAM)
14/03/2019,18:00:00,13.3,R ugm-3 (Ref.eq),10.25317,R ugm-3,31.1339,R ugm-3,46.85521,R ugm-3,60.00072,R ugm-3,12,R ugm-3 (BAM)
14/03/2019,19:00:00,15.8,R ugm-3 (Ref.eq),17.23233,R ugm-3,40.79109,R ugm-3,67.21363,R ugm-3,59.45689,R ugm-3,11,R ugm-3 (BAM)
14/03/2019,20:00:00,17.5,R ugm-3 (Ref.eq),13.9648,R ugm-3,49.48041,R ugm-3,70.8928,R ugm-3,40.02875,R ugm-3,17,R ugm-3 (BAM)
14/03/2019,21:00:00,26.7,R ugm-3 (Ref.eq),73.21794,R ugm-3,86.01401,R ugm-3,198.27995,R ugm-3,16.73893,R ugm-3,17,R ugm-3 (BAM)
14/03/2019,22:00:00,25,R ugm-3 (Ref.eq),27.43039,R ugm-3,53.62809,R ugm-3,95.68744,R ugm-3,27.63047,R ugm-3,17,R ugm-3 (BAM)
14/03/2019,23:00:00,22.5,R ugm-3 (Ref.eq),26.1143,R ugm-3,43.93347,R ugm-3,83.97484,R ugm-3,35.20415,R ugm-3,19,R ugm-3 (BAM)
14/03/2019,24:00:00,14.2,R ugm-3 (Ref.eq),9.8739,R ugm-3,28.53775,R ugm-3,43.67752,R ugm-3,43.34162,R ugm-3,11,R ugm-3 (BAM)
15/03/2019,01:00:00,13.3,R ugm-3 (Ref.eq),51.57132,R ugm-3,23.66069,R ugm-3,102.7356,R ugm-3,38.15113,R ugm-3,8,R ugm-3 (BAM)
15/03/2019,02:00:00,5.8,R ugm-3 (Ref.eq),6.41286,R ugm-3,9.7609,R ugm-3,19.59381,R ugm-3,53.95042,R ugm-3,7,R ugm-3 (BAM)
15/03/2019,03:00:00,4.2,R ugm-3 (Ref.eq),1.54259,R ugm-3,6.52623,R ugm-3,8.89151,R ugm-3,55.12123,R ugm-3,6,R ugm-3 (BAM)
15/03/2019,04:00:00,8.3,R ugm-3 (Ref.eq),0.77617,R ugm-3,2.73219,R ugm-3,3.9223,R ugm-3,61.21311,R ugm-3,9,R ugm-3 (BAM)
15/03/2019,05:00:00,10.8,R ugm-3 (Ref.eq),1.27305,R ugm-3,3.92424,R ugm-3,5.87621,R ugm-3,60.32003,R ugm-3,10,R ugm-3 (BAM)
15/03/2019,06:00:00,8.3,R ugm-3 (Ref.eq),2.42593,R ugm-3,7.21255,R ugm-3,10.93226,R ugm-3,56.73276,R ugm-3,9,R ugm-3 (BAM)
15/03/2019,07:00:00,6.7,R ugm-3 (Ref.eq),5.9268,R ugm-3,16.77155,R ugm-3,25.85919,R ugm-3,51.11986,R ugm-3,7,R ugm-3 (BAM)
15/03/2019,08:00:00,10,R ugm-3 (Ref.eq),12.32451,R ugm-3,22.46292,R ugm-3,41.36023,R ugm-3,43.37654,R ugm-3,6,R ugm-3 (BAM)
15/03/2019,09:00:00,5.8,R ugm-3 (Ref.eq),11.67175,R ugm-3,26.55629,R ugm-3,44.45272,R ugm-3,44.91323,R ugm-3,7,R ugm-3 (BAM)
15/03/2019,10:00:00,,,13.15913,R ugm-3,23.84147,R ugm-3,44.01852,R ugm-3,47.3879,R ugm-3,,
15/03/2019,11:00:00,6.7,R ugm-3 (Ref.eq),11.00924,R ugm-3,25.43488,R ugm-3,42.31548,R ugm-3,48.06145,R ugm-3,,
15/03/2019,12:00:00,7.5,R ugm-3 (Ref.eq),10.16488,R ugm-3,26.73438,R ugm-3,42.3203,R ugm-3,44.03512,R ugm-3,,
15/03/2019,13:00:00,5.8,R ugm-3 (Ref.eq),15.21159,R ugm-3,33.59988,R ugm-3,56.92399,R ugm-3,38.85129,R ugm-3,9,R ugm-3 (BAM)
15/03/2019,14:00:00,6.7,R ugm-3 (Ref.eq),12.84736,R ugm-3,26.09491,R ugm-3,45.79393,R ugm-3,43.21189,R ugm-3,7,R ugm-3 (BAM)
15/03/2019,15:00:00,8.3,R ugm-3 (Ref.eq),8.04422,R ugm-3,16.63186,R ugm-3,28.96615,R ugm-3,54.78197,R ugm-3,6,R ugm-3 (BAM)
15/03/2019,16:00:00,9.2,R ugm-3 (Ref.eq),13.50662,R ugm-3,29.56118,R ugm-3,50.27104,R ugm-3,45.37224,R ugm-3,5,R ugm-3 (BAM)
15/03/2019,17:00:00,10,R ugm-3 (Ref.eq),13.63328,R ugm-3,34.65943,R ugm-3,55.56349,R ugm-3,44.98308,R ugm-3,6,R ugm-3 (BAM)
15/03/2019,18:00:00,6.7,R ugm-3 (Ref.eq),11.05146,R ugm-3,41.64792,R ugm-3,58.59326,R ugm-3,44.75856,R ugm-3,6,R ugm-3 (BAM)
15/03/2019,19:00:00,6.7,R ugm-3 (Ref.eq),16.38396,R ugm-3,51.73218,R ugm-3,76.8539,R ugm-3,42.84768,R ugm-3,5,R ugm-3 (BAM)
15/03/2019,20:00:00,6.7,R ugm-3 (Ref.eq),8.7262,R ugm-3,36.09501,R ugm-3,49.475,R ugm-3,51.59383,R ugm-3,5,R ugm-3 (BAM)
15/03/2019,21:00:00,7.5,R ugm-3 (Ref.eq),5.81964,R ugm-3,33.754,R ugm-3,42.67731,R ugm-3,52.31728,R ugm-3,6,R ugm-3 (BAM)
15/03/2019,22:00:00,7.5,R ugm-3 (Ref.eq),15.44542,R ugm-3,37.09128,R ugm-3,60.77392,R ugm-3,48.6402,R ugm-3,9,R ugm-3 (BAM)
15/03/2019,23:00:00,5.8,R ugm-3 (Ref.eq),13.09418,R ugm-3,37.40135,R ugm-3,57.47881,R ugm-3,39.75434,R ugm-3,10,R ugm-3 (BAM)
15/03/2019,24:00:00,8.3,R ugm-3 (Ref.eq),19.72246,R ugm-3,30.73587,R ugm-3,60.97655,R ugm-3,33.24337,R ugm-3,9,R ugm-3 (BAM)
16/03/2019,01:00:00,5,R ugm-3 (Ref.eq),8.17287,R ugm-3,14.96929,R ugm-3,27.50085,R ugm-3,41.617,R ugm-3,7,R ugm-3 (BAM)
16/03/2019,02:00:00,9.2,R ugm-3 (Ref.eq),5.60475,R ugm-3,2.70771,R ugm-3,11.30154,R ugm-3,53.50472,R ugm-3,6,R ugm-3 (BAM)
16/03/2019,03:00:00,12.5,R ugm-3 (Ref.eq),1.90006,R ugm-3,2.42041,R ugm-3,5.3338,R ugm-3,58.39418,R ugm-3,9,R ugm-3 (BAM)
16/03/2019,04:00:00,11.7,R ugm-3 (Ref.eq),1.37516,R ugm-3,1.54708,R ugm-3,3.65562,R ugm-3,63.98214,R ugm-3,9,R ugm-3 (BAM)
16/03/2019,05:00:00,15,R ugm-3 (Ref.eq),1.5194,R ugm-3,1.9856,R ugm-3,4.31531,R ugm-3,66.54662,R ugm-3,6,R ugm-3 (BAM)
16/03/2019,06:00:00,12.5,R ugm-3 (Ref.eq),2.36532,R ugm-3,4.62735,R ugm-3,8.25412,R ugm-3,65.38911,R ugm-3,9,R ugm-3 (BAM)
16/03/2019,07:00:00,8.3,R ugm-3 (Ref.eq),3.92051,R ugm-3,9.70042,R ugm-3,15.71178,R ugm-3,66.24726,R ugm-3,8,R ugm-3 (BAM)
16/03/2019,08:00:00,12.5,R ugm-3 (Ref.eq),11.24746,R ugm-3,26.62645,R ugm-3,43.87232,R ugm-3,60.15539,R ugm-3,7,R ugm-3 (BAM)
16/03/2019,09:00:00,10,R ugm-3 (Ref.eq),5.70019,R ugm-3,9.59749,R ugm-3,18.33765,R ugm-3,71.99987,R ugm-3,6,R ugm-3 (BAM)
16/03/2019,10:00:00,6.7,R ugm-3 (Ref.eq),8.1566,R ugm-3,20.9491,R ugm-3,33.45572,R ugm-3,72.26929,R ugm-3,6,R ugm-3 (BAM)
16/03/2019,11:00:00,5,R ugm-3 (Ref.eq),10.81149,R ugm-3,21.21296,R ugm-3,37.79034,R ugm-3,71.02696,R ugm-3,4,R ugm-3 (BAM)
16/03/2019,12:00:00,10.8,R ugm-3 (Ref.eq),9.04156,R ugm-3,22.29046,R ugm-3,36.15399,R ugm-3,70.97208,R ugm-3,5,R ugm-3 (BAM)
16/03/2019,13:00:00,8.3,R ugm-3 (Ref.eq),7.99067,R ugm-3,22.12226,R ugm-3,34.37445,R ugm-3,70.72761,R ugm-3,9,R ugm-3 (BAM)
16/03/2019,14:00:00,15,R ugm-3 (Ref.eq),8.83334,R ugm-3,24.09644,R ugm-3,37.6407,R ugm-3,70.46318,R ugm-3,7,R ugm-3 (BAM)
16/03/2019,15:00:00,12.5,R ugm-3 (Ref.eq),16.16029,R ugm-3,18.1185,R ugm-3,42.89727,R ugm-3,72.71832,R ugm-3,10,R ugm-3 (BAM)
16/03/2019,16:00:00,14.2,R ugm-3 (Ref.eq),8.45593,R ugm-3,19.05171,R ugm-3,32.01728,R ugm-3,75.0932,R ugm-3,10,R ugm-3 (BAM)
16/03/2019,17:00:00,18.3,R ugm-3 (Ref.eq),6.4062,R ugm-3,14.17698,R ugm-3,23.99969,R ugm-3,72.92787,R ugm-3,12,R ugm-3 (BAM)
16/03/2019,18:00:00,16.7,R ugm-3 (Ref.eq),10.92211,R ugm-3,21.51638,R ugm-3,38.26338,R ugm-3,72.26929,R ugm-3,11,R ugm-3 (BAM)
16/03/2019,19:00:00,15.8,R ugm-3 (Ref.eq),10.28441,R ugm-3,20.80473,R ugm-3,36.57394,R ugm-3,70.22369,R ugm-3,6,R ugm-3 (BAM)
16/03/2019,20:00:00,10.8,R ugm-3 (Ref.eq),11.31253,R ugm-3,24.46556,R ugm-3,41.8112,R ugm-3,67.7141,R ugm-3,7,R ugm-3 (BAM)
16/03/2019,21:00:00,9.2,R ugm-3 (Ref.eq),9.05458,R ugm-3,18.82405,R ugm-3,32.70754,R ugm-3,67.35488,R ugm-3,7,R ugm-3 (BAM)
16/03/2019,22:00:00,5,R ugm-3 (Ref.eq),5.0202,R ugm-3,24.62868,R ugm-3,32.32621,R ugm-3,71.46103,R ugm-3,6,R ugm-3 (BAM)
16/03/2019,23:00:00,5,R ugm-3 (Ref.eq),4.79896,R ugm-3,23.46672,R ugm-3,30.82502,R ugm-3,71.95995,R ugm-3,4,R ugm-3 (BAM)
16/03/2019,24:00:00,4.2,R ugm-3 (Ref.eq),4.11246,R ugm-3,18.92005,R ugm-3,25.22574,R ugm-3,66.84098,R ugm-3,6,R ugm-3 (BAM)
17/03/2019,01:00:00,3.3,R ugm-3 (Ref.eq),3.87663,R ugm-3,24.19175,R ugm-3,30.13584,R ugm-3,60.66928,R ugm-3,6,R ugm-3 (BAM)
17/03/2019,02:00:00,5.8,R ugm-3 (Ref.eq),2.29903,R ugm-3,10.22917,R ugm-3,13.75431,R ugm-3,64.62077,R ugm-3,5,R ugm-3 (BAM)
17/03/2019,03:00:00,8.3,R ugm-3 (Ref.eq),2.27513,R ugm-3,11.28967,R ugm-3,14.77815,R ugm-3,61.42266,R ugm-3,5,R ugm-3 (BAM)
17/03/2019,04:00:00,9.2,R ugm-3 (Ref.eq),1.79272,R ugm-3,9.90921,R ugm-3,12.65802,R ugm-3,62.52029,R ugm-3,6,R ugm-3 (BAM)
17/03/2019,05:00:00,8.3,R ugm-3 (Ref.eq),1.35269,R ugm-3,10.58875,R ugm-3,12.66285,R ugm-3,61.63221,R ugm-3,9,R ugm-3 (BAM)
17/03/2019,06:00:00,5,R ugm-3 (Ref.eq),3.29535,R ugm-3,17.9306,R ugm-3,22.98341,R ugm-3,54.15831,R ugm-3,6,R ugm-3 (BAM)
17/03/2019,07:00:00,4.2,R ugm-3 (Ref.eq),7.16438,R ugm-3,24.9025,R ugm-3,35.88773,R ugm-3,46.17551,R ugm-3,5,R ugm-3 (BAM)
17/03/2019,08:00:00,5.8,R ugm-3 (Ref.eq),8.90495,R ugm-3,28.26565,R ugm-3,41.91972,R ugm-3,46.44992,R ugm-3,7,R ugm-3 (BAM)
17/03/2019,09:00:00,6.7,R ugm-3 (Ref.eq),6.41144,R ugm-3,19.65796,R ugm-3,29.48869,R ugm-3,56.39848,R ugm-3,6,R ugm-3 (BAM)
17/03/2019,10:00:00,8.3,R ugm-3 (Ref.eq),8.13571,R ugm-3,22.92054,R ugm-3,35.39512,R ugm-3,57.5959,R ugm-3,7,R ugm-3 (BAM)
17/03/2019,11:00:00,15,R ugm-3 (Ref.eq),5.28039,R ugm-3,13.61194,R ugm-3,21.70843,R ugm-3,74.87368,R ugm-3,8,R ugm-3 (BAM)
17/03/2019,12:00:00,5,R ugm-3 (Ref.eq),6.41469,R ugm-3,16.1178,R ugm-3,25.95352,R ugm-3,74.3498,R ugm-3,7,R ugm-3 (BAM)
