date_time,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
1688950800,1,185.25,0.0,8.65,54.36,4.29,6.69,11.0,0.09
1688954400,1,180.24,0.0,8.65,50.78,4.17,7.0,12.07,0.08
1688958000,1,178.58,0.0,8.74,46.49,4.23,7.35,13.06,0.07
1688961600,1,175.24,0.0,9.51,42.56,4.65,7.61,13.98,0.06
1688965200,1,175.24,0.06,11.14,38.27,5.54,8.19,15.52,0.02
1688968800,1,178.58,1.03,14.22,34.69,6.68,9.05,17.63,0.0
1688972400,1,180.24,2.57,18.16,35.05,7.99,9.76,18.78,0.0
1688976000,1,181.91,4.14,21.42,35.05,8.46,9.65,17.3,0.02
1688979600,1,181.91,3.55,19.02,40.77,7.75,7.74,13.46,0.2
1688983200,2,178.58,0.71,6.0,63.66,3.31,3.78,5.64,0.24
1688986800,2,178.58,0.32,3.21,70.81,2.41,2.66,3.66,0.33
1688990400,2,178.58,0.28,2.83,75.1,2.21,2.37,3.5,0.24
1688994000,2,178.58,0.33,2.57,80.11,2.15,2.32,3.97,0.11
1688997600,2,176.91,0.34,2.74,82.25,2.24,2.81,5.33,0.09
1689001200,2,175.24,0.34,2.96,82.97,2.18,3.2,6.28,0.18
1689004800,2,175.24,0.32,3.73,81.54,2.12,3.54,6.39,0.32
1689008400,2,175.24,0.27,4.8,79.39,2.24,4.07,6.87,0.53
1689012000,2,175.24,0.14,5.57,79.39,2.56,4.64,7.71,0.64
1689015600,2,178.58,0.05,6.85,80.11,3.16,4.93,8.43,0.63
1689019200,2,181.91,0.01,8.57,78.68,3.93,5.02,9.2,0.53
1689022800,2,183.58,0.0,9.17,76.53,4.11,5.04,9.9,0.4
1689026400,2,183.58,0.0,9.17,73.67,3.99,5.1,10.3,0.28
1689030000,2,183.58,0.0,8.91,72.24,3.87,5.19,10.78,0.25
1689033600,2,181.91,0.0,8.4,70.81,3.76,5.2,10.43,0.31
1689037200,2,180.24,0.0,6.77,70.81,3.19,4.51,7.86,0.38
1689040800,2,178.58,0.0,5.06,69.38,2.89,3.72,5.71,0.4
1689044400,2,176.91,0.0,5.48,65.8,3.1,3.53,4.9,0.28
1689048000,2,176.91,0.0,6.17,62.23,3.34,3.42,4.54,0.18
1689051600,2,180.24,0.0,6.43,61.51,3.76,4.18,5.2,0.12
1689055200,2,183.58,0.02,6.94,61.51,3.93,4.58,5.46,0.11
1689058800,2,186.92,0.14,8.57,61.51,4.23,4.92,5.8,0.13
1689062400,2,188.59,0.43,8.91,61.51,4.47,5.07,6.07,0.14
1689066000,2,190.26,0.8,7.63,63.66,4.47,5.13,6.24,0.12
1689069600,2,193.6,0.94,6.08,69.38,4.05,4.75,5.85,0.1
1689073200,2,196.93,0.87,5.1,74.39,3.7,4.12,5.13,0.08
1689076800,2,195.26,0.78,4.28,79.39,3.49,3.71,4.67,0.06
1689080400,2,193.6,0.62,3.6,82.97,3.28,3.43,4.37,0.05
1689084000,2,190.26,0.45,3.56,81.54,3.1,3.15,4.16,0.04
1689087600,2,186.92,0.39,3.86,77.96,3.01,3.03,4.32,0.04
1689091200,2,183.58,0.4,4.71,72.24,3.01,3.35,5.03,0.02
1689094800,2,185.25,0.29,6.0,68.66,3.28,4.08,6.2,0.01
1689098400,2,185.25,0.14,6.34,67.95,3.34,4.19,6.53,0.01
1689102000,2,185.25,0.05,6.43,66.52,3.37,4.46,6.75,0.01
1689105600,2,185.25,0.01,6.85,65.09,3.7,5.52,8.03,0.01
1689109200,2,183.58,0.0,7.11,62.23,3.99,7.13,10.09,0.02
1689112800,1,180.24,0.0,6.94,58.65,3.81,9.13,12.19,0.05
1689116400,1,178.58,0.0,6.17,55.07,3.16,9.88,12.12,0.21
1689120000,1,176.91,0.0,5.06,54.36,2.53,7.87,8.93,0.42
1689123600,2,175.24,0.0,4.16,60.08,2.41,5.38,6.34,0.4
1689127200,2,173.57,0.0,3.94,61.51,2.62,4.29,5.63,0.39
1689130800,1,170.23,0.0,3.9,57.94,2.74,3.93,5.55,0.43
1689134400,1,168.56,0.0,4.11,52.21,2.95,3.69,5.49,0.47
1689138000,1,168.56,0.02,4.5,46.49,3.1,3.37,5.22,0.51
1689141600,1,170.23,0.43,5.31,42.56,3.16,3.01,4.85,0.57
1689145200,1,175.24,1.3,5.74,43.63,3.04,2.88,4.72,0.66
1689148800,1,176.91,1.87,5.57,45.42,3.01,3.03,4.9,0.74
1689152400,1,175.24,1.73,4.58,49.35,2.83,3.2,5.03,0.83
1689156000,2,173.57,0.89,2.74,60.08,2.0,2.51,3.73,0.65
1689159600,2,171.9,0.57,2.14,67.23,1.77,1.93,2.75,0.52
1689163200,2,171.9,0.47,1.99,67.95,1.59,1.53,2.03,0.52
1689166800,2,171.9,0.47,1.99,64.37,1.52,1.36,1.63,0.49
1689170400,2,171.9,0.53,2.03,62.23,1.64,1.41,1.57,0.46
1689174000,2,171.9,0.63,2.23,60.08,1.74,1.57,1.7,0.45
1689177600,1,173.57,0.89,3.13,57.22,2.06,1.81,1.94,0.46
1689181200,1,175.24,1.12,4.33,53.64,2.35,2.18,2.32,0.48
1689184800,1,176.91,0.92,5.01,52.21,2.47,2.7,2.9,0.47
1689188400,1,180.24,0.52,6.0,50.78,2.74,3.12,3.4,0.48
1689192000,1,181.91,0.1,7.11,50.07,2.95,3.39,3.75,0.51
1689195600,1,183.58,0.0,7.54,50.07,2.95,3.42,3.86,0.55
1689199200,1,186.92,0.0,7.71,52.21,2.86,3.23,3.8,0.61
1689202800,1,188.59,0.0,7.11,55.07,2.68,2.8,3.61,0.63
1689206400,1,190.26,0.0,6.17,57.94,2.68,2.42,3.49,0.62
1689210000,1,191.93,0.0,5.57,57.94,2.71,2.21,3.51,0.57
1689213600,1,190.26,0.0,5.31,54.36,2.77,2.22,3.73,0.52
1689217200,1,190.26,0.0,5.14,52.21,2.8,2.34,4.07,0.49
1689220800,1,188.59,0.0,5.18,50.07,3.07,2.68,4.64,0.47
1689224400,1,188.59,0.02,5.44,49.35,3.37,3.23,5.42,0.48
1689228000,1,190.26,0.35,6.68,48.64,3.7,3.79,6.03,0.53
1689231600,1,190.26,0.94,7.54,51.5,3.52,4.0,5.99,0.57
1689235200,1,190.26,1.26,7.8,54.36,3.52,4.06,5.75,0.64
1689238800,1,190.26,1.1,7.2,59.37,3.46,4.0,5.41,0.74
1689242400,2,190.26,0.5,4.84,76.53,2.5,2.69,3.43,0.5
1689246000,2,190.26,0.28,4.11,83.68,2.32,2.18,2.73,0.42
1689249600,2,191.93,0.17,4.16,83.68,2.41,2.34,2.93,0.45
1689253200,2,191.93,0.18,4.2,82.25,2.53,2.41,2.88,0.44
1689256800,2,193.6,0.28,4.11,81.54,2.68,2.5,2.81,0.38
1689260400,2,191.93,0.33,3.86,80.82,2.62,2.72,2.97,0.36
1689264000,2,191.93,0.35,4.03,79.39,2.44,2.79,3.03,0.41
1689267600,2,190.26,0.32,4.54,75.82,2.26,2.72,2.93,0.53
1689271200,2,191.93,0.24,4.67,72.24,2.09,2.11,2.25,0.65
1689274800,2,195.26,0.18,7.63,65.09,2.89,1.65,1.79,0.75
1689278400,1,200.27,0.03,10.71,56.51,3.55,1.57,1.79,0.87
1689282000,1,205.28,0.0,12.34,50.07,3.81,1.57,1.88,1.01
1689285600,1,206.95,0.0,14.74,42.2,3.64,1.68,2.09,1.09
1689289200,1,205.28,0.01,16.11,34.33,3.22,1.92,2.45,0.87
1689292800,1,200.27,0.01,15.42,29.33,3.13,2.3,3.02,0.52
1689296400,1,198.6,0.01,13.88,26.82,3.16,2.87,3.95,0.32
1689300000,1,198.6,0.01,13.02,25.75,3.43,3.62,5.38,0.26
1689303600,1,200.27,0.01,13.02,26.82,4.17,4.62,7.51,0.23
1689307200,1,203.61,0.01,13.19,31.83,5.6,5.97,10.26,0.16
1689310800,1,201.94,0.01,14.22,33.26,6.56,6.77,12.16,0.06
1689314400,1,203.61,0.16,16.62,36.48,7.27,6.57,13.24,0.02
1689318000,1,210.29,0.38,16.62,44.35,6.79,5.4,10.72,0.05
1689321600,1,211.95,0.7,14.22,49.35,5.78,4.4,7.72,0.18
1689325200,1,210.29,0.89,10.97,53.64,5.13,3.93,6.38,0.3
1689328800,2,205.28,0.82,7.97,61.51,4.29,3.8,6.29,0.4
1689332400,2,200.27,0.73,6.43,69.38,4.17,4.28,6.63,0.56
1689336000,2,195.26,0.71,5.57,76.53,4.05,5.56,7.77,0.74
1689339600,2,191.93,0.5,4.71,85.83,3.7,6.01,7.65,0.85
1689343200,2,188.59,0.28,4.03,92.98,3.19,5.88,6.93,1.04
1689346800,2,181.91,0.19,3.47,90.12,2.41,4.39,5.11,1.11
1689350400,2,176.91,0.13,3.73,85.83,1.91,2.65,3.08,0.83
1689354000,2,176.91,0.1,4.71,84.4,1.73,1.74,1.93,0.42
1689357600,2,176.91,0.06,5.57,80.11,1.83,1.69,1.79,0.19
1689361200,2,175.24,0.06,5.1,71.53,1.77,1.5,1.6,0.11
1689364800,2,178.58,0.03,6.85,61.51,2.53,1.62,1.85,0.08
1689368400,1,183.58,0.0,7.11,54.36,3.01,2.37,3.15,0.05
1689372000,1,183.58,0.0,6.0,58.65,3.16,3.82,7.24,0.01
1689375600,2,171.9,0.0,4.93,67.23,2.95,3.99,10.55,0.03
1689379200,2,168.56,0.0,4.24,70.1,2.77,4.19,12.04,0.02
1689382800,2,168.56,0.0,4.2,68.66,2.95,4.97,14.26,0.0
1689386400,2,166.89,0.0,4.63,66.52,3.25,5.81,15.15,0.0
1689390000,2,166.89,0.0,4.97,65.8,3.46,6.27,14.12,0.0
1689393600,2,170.23,0.0,5.31,64.37,3.58,6.01,12.41,0.0
1689397200,2,171.9,0.0,5.83,61.51,3.67,5.38,9.52,0.07
1689400800,1,173.57,0.03,5.74,59.37,3.22,4.03,6.17,0.17
1689404400,1,175.24,0.09,5.91,57.94,2.92,3.92,5.1,0.2
1689408000,1,181.91,0.14,6.25,57.22,3.16,4.37,5.21,0.16
1689411600,1,200.27,0.15,6.51,55.79,3.7,5.18,6.15,0.1
1689415200,1,205.28,0.36,4.84,57.94,3.46,5.9,7.27,0.06
1689418800,2,198.6,0.52,3.13,64.37,3.13,6.5,8.55,0.04
1689422400,2,193.6,0.47,2.1,72.96,2.86,6.23,8.9,0.02
1689426000,2,185.25,0.41,1.61,76.53,2.59,5.53,8.56,0.0
1689429600,2,176.91,0.39,1.44,73.67,2.32,4.58,7.81,0.0
1689433200,2,175.24,0.39,1.46,77.96,2.21,4.12,7.69,0.0
1689436800,2,178.58,0.41,1.71,81.54,2.29,4.26,8.52,0.0
1689440400,2,176.91,0.42,2.12,75.82,2.5,4.64,9.7,0.0
1689444000,2,178.58,0.34,2.53,70.81,2.71,4.85,10.19,0.0
1689447600,2,180.24,0.18,3.17,67.23,3.01,5.42,11.0,0.0
1689451200,2,178.58,0.03,3.77,60.08,3.34,6.44,11.61,0.0
1689454800,1,178.58,0.0,3.9,56.51,3.25,6.35,9.95,0.0
1689458400,1,186.92,0.0,3.77,56.51,2.83,5.17,7.57,0.02
1689462000,1,191.93,0.0,3.51,58.65,2.38,3.58,5.39,0.07
1689465600,1,185.25,0.0,3.26,57.94,2.15,2.78,4.16,0.12
1689469200,1,176.91,0.0,3.04,54.36,2.03,2.82,3.97,0.17
1689472800,1,178.58,0.0,2.74,52.93,1.97,3.02,4.18,0.22
1689476400,1,181.91,0.0,2.42,54.36,1.91,3.13,5.08,0.28
1689480000,1,185.25,0.0,2.25,58.65,1.94,3.13,7.03,0.36
1689483600,2,186.92,0.01,2.27,61.51,2.0,3.09,9.09,0.41
1689487200,2,186.92,0.15,2.74,61.51,2.18,2.91,9.84,0.46
1689490800,1,185.25,0.5,3.17,58.65,2.32,2.68,9.3,0.49
1689494400,1,181.91,0.7,2.91,56.51,2.32,2.44,8.24,0.49
1689498000,1,180.24,0.67,2.38,57.22,2.18,2.26,6.89,0.47
1689501600,1,180.24,0.37,2.06,59.37,1.88,1.85,4.78,0.38
1689505200,2,178.58,0.27,1.88,60.8,1.77,1.56,3.25,0.31
1689508800,2,176.91,0.21,1.93,61.51,1.79,1.58,2.83,0.27
1689512400,2,176.91,0.14,2.14,62.23,1.85,1.64,2.49,0.23
1689516000,2,176.91,0.12,2.4,62.94,2.0,1.76,2.49,0.19
1689519600,2,176.91,0.11,2.68,65.09,2.12,1.82,2.69,0.15
1689523200,2,178.58,0.09,3.38,65.09,2.29,1.85,2.86,0.14
1689526800,2,180.24,0.07,4.2,63.66,2.53,1.93,3.17,0.15
1689530400,2,178.58,0.04,4.58,60.8,2.8,2.32,3.74,0.15
1689534000,1,175.24,0.08,5.1,57.94,3.13,2.86,4.44,0.19
1689537600,1,175.24,0.03,5.65,54.36,3.34,3.33,5.14,0.26
1689541200,1,175.24,0.0,6.08,50.78,3.52,3.63,5.51,0.3
1689544800,1,176.91,0.0,6.51,47.92,3.61,3.82,5.77,0.28
1689548400,1,178.58,0.0,6.6,45.42,3.52,3.88,5.83,0.26
1689552000,1,178.58,0.0,6.77,43.63,3.78,3.94,5.78,0.24
1689555600,1,178.58,0.0,6.6,41.48,3.81,4.02,5.68,0.23
1689559200,1,176.91,0.0,6.43,39.34,3.78,4.12,5.62,0.24
1689562800,1,176.91,0.0,6.43,37.91,3.93,4.29,5.69,0.24
1689566400,1,175.24,0.0,6.68,37.91,4.29,4.49,5.9,0.24
1689570000,1,175.24,0.02,6.85,38.62,4.53,4.57,6.11,0.25
1689573600,1,178.58,0.48,7.28,39.34,4.71,4.69,6.41,0.27
1689577200,1,180.24,1.16,6.77,42.92,4.23,4.92,6.67,0.25
1689580800,1,181.91,1.33,6.77,45.42,4.23,5.19,6.84,0.26
1689584400,1,181.91,0.86,6.08,49.35,3.99,5.07,6.59,0.28
1689588000,1,181.91,0.37,4.37,58.65,2.86,3.71,4.76,0.28
1689591600,2,181.91,0.22,3.38,62.23,2.26,2.66,3.35,0.32
1689595200,2,180.24,0.16,2.91,61.51,1.94,2.0,2.44,0.4
1689598800,2,181.91,0.28,2.53,64.37,1.77,1.6,1.91,0.46
1689602400,2,185.25,0.42,2.29,70.81,1.8,1.48,1.74,0.51
1689606000,2,183.58,0.53,2.23,73.67,1.82,1.47,1.72,0.55
1689609600,2,181.91,0.61,2.78,73.67,1.89,1.44,1.69,0.55
1689613200,2,181.91,0.48,3.68,70.81,1.94,1.44,1.72,0.59
1689616800,2,183.58,0.2,4.24,67.95,2.0,1.42,1.73,0.63
1689620400,2,186.92,0.05,6.85,61.51,3.28,1.51,1.91,0.74
1689624000,1,188.59,0.01,9.34,54.36,4.23,1.72,2.24,0.88
1689627600,1,188.59,0.0,10.71,48.64,4.53,1.99,2.69,1.11
1689631200,1,190.26,0.0,12.17,43.27,4.23,2.22,3.08,1.28
1689634800,1,188.59,0.0,13.02,38.27,3.78,2.32,3.29,1.16
1689638400,1,188.59,0.0,12.51,35.41,3.64,2.37,3.41,0.82
1689642000,1,188.59,0.01,11.82,32.19,3.37,2.42,3.56,0.46
1689645600,1,186.92,0.02,11.65,27.18,3.16,2.54,3.75,0.25
1689649200,1,185.25,0.04,11.65,22.17,3.25,2.67,3.99,0.17
1689652800,1,183.58,0.09,12.68,17.88,3.76,2.87,4.29,0.15
1689656400,1,185.25,0.25,14.74,15.02,4.71,3.19,4.77,0.15
1689660000,1,193.6,2.79,17.82,15.02,6.79,3.77,5.64,0.23
1689663600,1,201.94,6.37,20.39,19.67,10.13,4.36,6.57,0.3
1689667200,1,206.95,11.29,19.88,23.25,11.32,4.71,7.1,0.38
1689670800,1,205.28,12.63,19.02,29.33,11.68,4.85,7.42,0.47
1689674400,2,191.93,1.62,9.51,62.23,5.66,2.41,3.88,0.28
1689678000,2,185.25,0.77,5.01,74.39,3.58,2.18,3.57,0.35
1689681600,2,183.58,0.54,3.81,82.25,3.04,3.01,4.77,0.38
1689685200,2,185.25,0.4,4.8,82.25,3.49,4.03,6.02,0.23
1689688800,2,190.26,0.43,6.94,80.11,4.47,4.04,5.85,0.14
1689692400,2,190.26,0.49,7.45,82.25,4.83,4.02,6.01,0.2
1689696000,2,188.59,0.5,6.85,86.55,4.77,4.22,6.41,0.31
1689699600,2,185.25,0.47,6.68,89.41,4.41,4.45,6.77,0.44
1689703200,2,183.58,0.37,6.6,89.41,4.29,4.64,7.06,0.53
1689706800,2,185.25,0.23,8.31,84.4,5.01,4.84,7.65,0.63
1689710400,2,186.92,0.03,10.28,77.25,5.54,5.07,8.12,0.73
1689714000,2,186.92,0.0,12.51,70.1,6.14,5.52,8.5,0.75
1689717600,2,186.92,0.0,13.88,64.37,6.32,5.77,8.7,0.72
1689721200,2,185.25,0.0,11.48,62.94,5.6,5.17,8.08,0.6
1689724800,2,183.58,0.0,9.17,65.09,5.01,5.17,8.35,0.36
1689728400,2,180.24,0.0,7.45,70.81,4.59,6.07,9.57,0.18
1689732000,2,176.91,0.0,6.51,73.67,4.47,6.83,10.78,0.13
1689735600,2,176.91,0.0,6.08,71.53,4.41,6.9,11.6,0.16
1689739200,2,178.58,0.0,6.08,65.8,4.53,6.47,11.53,0.23
1689742800,1,180.24,0.0,6.34,57.94,4.59,5.93,10.86,0.33
1689746400,1,188.59,0.06,7.88,48.64,4.65,5.62,9.98,0.41
1689750000,1,201.94,0.29,9.0,45.42,3.99,5.19,7.93,0.38
1689753600,1,208.62,0.71,9.6,43.99,3.93,3.95,5.36,0.36
1689757200,1,210.29,0.94,8.57,47.21,3.81,2.76,3.58,0.38
1689760800,1,205.28,0.89,6.43,57.22,3.37,1.77,2.26,0.35
1689764400,2,198.6,0.91,4.76,66.52,3.1,1.32,1.65,0.34
1689768000,2,191.93,0.84,3.64,73.67,2.83,1.43,1.73,0.41
1689771600,2,186.92,0.71,3.04,79.39,2.53,1.5,1.76,0.51
1689775200,2,183.58,0.65,3.0,83.68,2.56,1.6,1.86,0.59
1689778800,2,181.91,0.65,3.21,88.69,2.74,2.34,2.63,0.63
1689782400,2,183.58,0.73,4.11,90.84,3.13,3.3,3.52,0.64
1689786000,2,183.58,0.82,5.65,90.84,3.76,3.67,3.84,0.66
1689789600,2,185.25,0.66,6.85,91.55,4.41,3.61,3.78,0.7
1689793200,2,196.93,0.94,19.19,69.38,6.02,4.13,4.38,0.82
1689796800,1,210.29,0.32,34.96,39.7,6.62,4.88,5.23,0.89
1689800400,2,216.96,0.15,41.13,22.89,6.32,5.39,5.82,0.74
1689804000,2,216.96,0.57,43.87,12.87,5.84,5.74,6.22,0.55
1689807600,1,208.62,0.39,39.76,13.23,5.07,5.71,6.21,0.45
1689811200,1,195.26,0.05,28.1,23.96,5.3,5.45,5.98,0.55
1689814800,1,188.59,0.01,18.51,33.62,5.54,4.92,5.57,0.59
1689818400,1,186.92,0.01,15.77,30.04,4.83,4.55,5.28,0.3
1689822000,1,186.92,0.03,15.08,25.03,4.71,4.31,5.11,0.18
1689825600,1,186.92,0.08,15.77,19.49,5.01,4.18,5.05,0.12
1689829200,1,188.59,0.34,17.82,13.77,5.72,4.2,5.14,0.12
1689832800,1,196.93,4.81,20.05,10.19,7.63,4.62,5.67,0.23
1689836400,1,206.95,11.18,21.42,14.31,14.19,5.31,6.54,0.48
1689840000,1,216.96,19.22,22.28,15.02,17.17,5.99,7.32,0.59
1689843600,1,223.64,24.14,23.65,16.99,18.84,6.52,7.9,0.7
1689847200,1,193.6,4.25,12.51,58.65,10.13,3.4,4.08,0.44
1689850800,2,186.92,1.79,6.94,72.96,6.38,2.07,2.46,0.32
1689854400,2,183.58,1.09,4.97,80.11,5.01,1.74,2.03,0.32
1689858000,2,180.24,0.82,3.94,85.12,4.17,1.78,2.05,0.39
1689861600,2,180.24,0.8,3.86,88.69,3.99,1.9,2.17,0.47
1689865200,2,180.24,0.85,4.16,91.55,3.93,2.05,2.32,0.55
1689868800,2,180.24,1.02,5.57,89.41,4.17,2.24,2.53,0.64
1689872400,2,180.24,1.26,8.48,83.68,4.89,2.51,2.83,0.79
1689876000,2,181.91,1.08,10.88,77.96,5.6,2.74,3.11,0.93
1689879600,2,186.92,0.81,18.34,62.94,7.39,3.14,3.58,1.09
1689883200,1,193.6,0.16,26.05,46.49,8.34,3.49,4.01,1.22
1689886800,1,195.26,0.01,27.76,37.55,7.87,3.62,4.19,1.33
1689890400,1,198.6,0.09,31.87,25.75,6.91,3.88,4.48,1.38
1689894000,1,200.27,0.46,37.01,12.7,5.96,4.26,4.89,1.08
1689897600,1,200.27,1.01,38.04,5.68,5.66,4.59,5.26,0.66
1689901200,1,196.93,1.41,35.3,3.13,5.6,4.79,5.51,0.41
1689904800,1,190.26,1.12,30.16,3.62,5.36,4.67,5.4,0.31
1689908400,1,183.58,0.44,23.99,7.96,5.48,4.12,4.85,0.42
1689912000,1,181.91,0.03,16.62,23.96,8.23,3.2,4.1,1.11
1689915600,1,183.58,0.06,15.25,28.25,8.82,2.99,4.05,0.97
1689919200,1,190.26,1.3,16.62,28.97,9.78,3.13,4.36,0.85
1689922800,1,198.6,4.41,17.99,30.4,11.09,3.45,4.84,0.82
1689926400,1,201.94,7.1,18.16,32.54,11.68,3.77,5.36,0.87
1689930000,1,200.27,7.71,16.96,38.98,11.68,3.97,5.72,0.93
1689933600,1,185.25,1.44,10.62,55.79,5.54,2.29,3.28,0.86
1689937200,2,183.58,0.92,6.85,61.51,4.05,1.68,2.27,0.84
1689940800,2,181.91,0.82,5.18,67.23,3.46,1.69,2.13,0.76
1689944400,2,185.25,0.6,4.24,72.96,3.01,1.78,2.12,0.65
1689948000,2,188.59,0.43,4.24,73.67,2.92,1.75,2.01,0.59
1689951600,2,191.93,0.32,4.67,71.53,2.83,1.71,1.93,0.66
1689955200,2,195.26,0.36,5.48,67.95,2.77,1.57,1.8,0.85
1689958800,2,200.27,0.47,6.6,62.94,2.83,1.43,1.69,1.11
1689962400,1,203.61,0.47,7.11,59.37,2.92,1.29,1.57,1.27
1689966000,1,208.62,0.38,11.82,50.07,4.47,1.35,1.69,1.33
1689969600,1,211.95,0.07,17.48,40.05,5.6,1.51,1.93,1.35
1689973200,1,211.95,0.01,19.36,35.76,5.72,1.64,2.11,1.39
1689976800,1,213.62,0.01,19.36,33.62,5.36,1.72,2.21,1.41
1689980400,1,213.62,0.01,17.14,33.97,4.71,1.74,2.2,1.23
1689984000,1,213.62,0.0,13.37,37.19,3.93,1.82,2.28,0.93
1689987600,1,208.62,0.0,9.77,40.05,3.46,2.06,2.54,0.63
1689991200,1,198.6,0.0,7.28,41.13,3.1,2.16,2.6,0.39
1689994800,1,186.92,0.0,5.48,43.63,2.83,1.93,2.33,0.27
1689998400,1,181.91,0.0,4.63,45.78,2.62,1.56,1.94,0.24
1690002000,1,178.58,0.01,4.58,45.78,2.5,1.38,1.94,0.34
1690005600,1,180.24,0.25,6.43,42.2,3.04,1.67,2.62,0.49
1690009200,1,181.91,1.02,8.83,41.13,3.87,1.99,3.2,0.57
1690012800,1,183.58,1.27,9.17,46.49,4.17,1.83,3.05,0.59
1690016400,1,185.25,0.98,7.8,52.93,4.17,1.64,2.8,0.55
1690020000,2,183.58,0.45,4.28,61.51,2.89,1.55,2.22,0.21
1690023600,2,183.58,0.45,3.6,66.52,2.83,1.76,2.24,0.06
1690027200,2,181.91,0.47,3.38,70.1,2.95,2.0,2.57,0.02
1690030800,2,181.91,0.43,3.68,69.38,3.16,2.23,2.86,0.01
1690034400,2,181.91,0.49,4.46,69.38,3.46,2.59,3.33,0.0
1690038000,2,183.58,0.44,4.8,72.24,3.25,2.6,3.34,0.0
1690041600,2,183.58,0.33,5.27,72.96,2.86,2.32,2.84,0.02
1690045200,2,183.58,0.2,5.44,71.53,2.44,2.05,2.38,0.04
1690048800,2,181.91,0.09,5.14,70.81,2.18,1.97,2.22,0.05
1690052400,2,183.58,0.02,4.93,70.1,2.12,2.12,2.42,0.05
1690056000,2,183.58,0.0,4.67,69.38,2.21,2.32,2.7,0.05
1690059600,2,185.25,0.0,4.54,69.38,2.29,2.46,2.89,0.06
1690063200,2,185.25,0.0,4.67,68.66,2.38,2.44,2.81,0.05
1690066800,2,185.25,0.0,4.88,67.23,2.35,2.19,2.48,0.05
1690070400,2,186.92,0.0,5.01,65.09,2.35,2.04,2.3,0.05
1690074000,2,186.92,0.0,5.01,62.94,2.35,1.88,2.17,0.05
1690077600,2,188.59,0.0,5.01,60.08,2.53,1.91,2.27,0.05
1690081200,1,188.59,0.0,4.97,56.51,2.65,2.09,2.5,0.05
1690084800,1,188.59,0.0,4.71,53.64,2.62,2.63,3.11,0.05
1690088400,1,195.26,0.0,4.28,47.92,2.56,3.18,3.72,0.07
1690092000,1,205.28,0.21,4.37,40.77,2.56,3.26,3.77,0.13
1690095600,1,213.62,0.89,4.33,37.55,2.5,3.19,3.71,0.2
1690099200,1,216.96,1.2,3.73,38.98,2.38,3.72,4.41,0.26
1690102800,1,223.64,1.03,3.0,44.35,2.29,4.18,5.0,0.28
1690106400,1,236.99,0.63,2.33,52.21,2.0,3.3,4.01,0.26
1690110000,1,250.34,0.41,2.08,56.51,1.89,2.5,3.09,0.25
1690113600,1,253.68,0.3,2.1,59.37,1.94,2.47,3.1,0.25
1690117200,2,260.35,0.27,2.18,62.23,2.0,2.47,3.24,0.23
1690120800,2,267.03,0.27,2.21,65.8,2.09,2.43,3.51,0.2
1690124400,2,270.37,0.28,2.25,69.38,2.12,2.4,3.8,0.16
1690128000,2,273.7,0.32,2.66,70.81,2.21,2.48,4.2,0.14
1690131600,2,280.38,0.34,3.26,71.53,2.38,2.7,4.79,0.16
1690135200,2,280.38,0.28,3.6,72.24,2.53,2.97,5.27,0.17
1690138800,2,280.38,0.16,4.84,69.38,3.04,3.56,6.28,0.22
1690142400,2,277.04,0.02,6.17,64.37,3.43,4.46,7.57,0.26
1690146000,2,270.37,0.0,7.2,60.8,3.7,5.65,9.33,0.26
1690149600,1,267.03,0.0,7.71,57.22,3.81,6.53,10.69,0.22
1690153200,1,263.69,0.0,7.28,55.07,3.7,7.07,11.49,0.19
1690156800,1,267.03,0.0,6.85,53.64,3.87,7.46,12.02,0.19
1690160400,1,270.37,0.0,6.43,51.5,3.81,7.64,12.04,0.21
1690164000,1,270.37,0.0,6.34,47.21,3.93,7.45,11.28,0.24
1690167600,1,267.03,0.0,6.68,41.48,4.23,6.96,9.91,0.26
1690171200,1,263.69,0.0,7.37,34.69,5.01,6.14,7.88,0.23
1690174800,1,257.02,0.02,8.74,27.89,6.08,5.37,6.26,0.18
1690178400,1,253.68,0.13,12.0,21.64,7.63,5.07,5.67,0.19
1690182000,1,257.02,0.52,15.77,17.7,8.34,5.12,5.74,0.28
1690185600,1,257.02,1.72,19.36,12.52,9.66,4.94,5.57,0.34
1690189200,1,240.33,2.6,20.05,14.48,10.13,4.01,4.54,0.31
1690192800,1,210.29,1.96,16.62,27.54,9.42,2.79,3.17,0.25
1690196400,1,196.93,1.15,13.37,41.13,9.18,2.04,2.31,0.23
1690200000,1,198.6,1.1,10.8,50.78,8.23,1.89,2.11,0.3
1690203600,2,211.95,1.27,9.17,60.08,7.09,2.11,2.39,0.44
1690207200,2,220.3,0.91,8.65,63.66,6.79,2.26,2.58,0.56
1690210800,2,216.96,0.64,8.31,61.51,6.2,2.2,2.5,0.63
1690214400,2,211.95,0.59,8.05,60.08,5.36,2.3,2.61,0.63
1690218000,2,210.29,0.52,9.77,60.08,5.66,2.64,3.19,0.67
1690221600,2,210.29,0.3,10.97,61.51,6.2,2.9,3.94,0.74
1690225200,1,213.62,0.18,14.22,59.37,8.82,3.23,4.71,0.82
1690228800,1,220.3,0.03,17.14,52.93,11.21,3.73,5.44,0.89
1690232400,1,220.3,0.0,16.62,48.64,10.73,3.93,5.69,0.92
